timestamp,project_id,phase,registration_tx_time_s,initial_model_ipfs_cid,initial_keys_hash
1770842365,103,register_project,0.1155,QmNst1cNenVNMnYkJEerw2AC4Zhn5atqFkoDTB3KFCv7Jg,0dfd2d6e94769d1953e010fa6edaeedae5c3175ab4088bb81fbdf2d9cd5d67ad
1770842367,103,publish,1,0.0576,QmNst1cNenVNMnYkJEerw2AC4Zhn5atqFkoDTB3KFCv7Jg,symm
1770842427,103,register_project,0.1325,QmQdUdbJ9QoD6XkYPTk24boc1KQLRCKqRfbxyuCRQffMkN,c962da02576a6ebbb05827e0afeb27c73d722c568d96749ccecc7c8ddd4adfd2
1770842432,103,publish,1,0.0715,QmQdUdbJ9QoD6XkYPTk24boc1KQLRCKqRfbxyuCRQffMkN,symm
1770842544,103,register_project,0.126,QmXA6FS5c1w5zGU8Fyfe4zdp83Th9uvRmhRCxWvG3js6y6,0dc134177cf165eb6140ae398ca76989514dfb99f4f41ffaf9d863d1f2c134bc
1770842547,103,publish,1,0.0491,QmXA6FS5c1w5zGU8Fyfe4zdp83Th9uvRmhRCxWvG3js6y6,symm
